231.90407038666308,0.1684125420382448,1224.3291594982147,0.9578947368421052,0.18784075881744366,0.9563953488372093,56.06467294692993
398.83132496266626,0.14481892700169435,1233.8637945652008,0.9669691470054447,0.16941632471063586,0.9563953488372093,56.41439151763916
523.0203373231925,0.12660865101021362,1236.5806107521057,0.9753176043557169,0.12385264550319461,0.9534883720930233,56.375282287597656
633.0880742040463,0.11493973750981232,1236.6083455085754,0.9793103448275862,0.1779851332505851,0.9505813953488372,56.33633041381836
721.6372811938636,0.1048129674936621,1237.8652229309082,0.9847549909255898,0.23663798553515822,0.9505813953488372,56.21164417266846
805.9415368785849,0.09754799526489771,1236.3066403865814,0.985480943738657,0.1746560356526928,0.9534883720930233,56.2825403213501
872.6718198552844,0.0905355140424613,1235.8621377944946,0.9876588021778584,0.17828190290683144,0.9505813953488372,56.224730491638184
937.50670602842,0.08510409459226762,1236.3981149196625,0.9876588021778584,0.19021436940407555,0.9563953488372093,56.20419931411743
994.7897735101869,0.08027029561124722,1235.9811735153198,0.9901996370235935,0.17680087025469537,0.9593023255813954,56.19892883300781
1045.406539069576,0.07591913863976586,1236.441666841507,0.9901996370235935,0.1807277096030343,0.9534883720930233,56.16408824920654
