263.65560710802674,0.19147102912710728,1246.005078792572,0.9524500907441016,0.17169425976570957,0.9563953488372093,58.55046558380127
436.2097773789428,0.15839134981079986,1258.8021364212036,0.9644283121597096,0.1514449055106271,0.9563953488372093,58.65838670730591
590.5323905143887,0.1429514380330159,1260.9608619213104,0.968421052631579,0.1447058650502545,0.9534883720930233,58.57466912269592
718.1065941008274,0.13037519863849445,1264.8228039741516,0.9727767695099818,0.2453303732618224,0.9505813953488372,58.65651869773865
834.9180733244866,0.12126624158670829,1262.7500455379486,0.9800362976406534,0.141597565883489,0.9622093023255814,58.27360129356384
931.059996278258,0.11269184171850134,1261.0057475566864,0.9840290381125227,0.1322942012054629,0.9563953488372093,58.216362953186035
1014.2569890347077,0.10522429598866144,1261.0267465114594,0.9862068965517241,0.14500871398804308,0.9651162790697675,58.211771726608276
1093.8405884233653,0.09929562349522197,1261.5327634811401,0.9862068965517241,0.12693738463205465,0.9622093023255814,58.31561207771301
1164.4228638969362,0.09395811053795983,1261.1029725074768,0.9872958257713249,0.1309000104049838,0.9680232558139535,58.263508319854736
1226.5769449362124,0.08907603085956517,1263.9848909378052,0.9883847549909256,0.1343210743619048,0.9680232558139535,58.75123691558838
